date,sku,qty,amount,region
2025-01-09,WIDGET-1,2,18.68,west
2025-02-10,WIDGET-PRO,9,385.11,east
2025-03-11,CABLE-USB,3,130.91,north
2025-04-12,DOCK-HDMI,6,68.08,south
2025-05-13,KEYCAP-SET,5,401.48,eu
2025-06-14,INVOICE-PAD,6,484.05,apac
2025-07-15,WIDGET-1,12,800.90,west
2025-08-16,WIDGET-PRO,3,47.07,east
2025-09-17,CABLE-USB,12,1059.92,north
2025-10-18,DOCK-HDMI,4,272.15,south
2025-11-19,KEYCAP-SET,2,15.17,eu
2025-12-20,INVOICE-PAD,8,283.79,apac
2025-01-21,WIDGET-1,7,192.00,west
2025-02-22,WIDGET-PRO,6,69.39,east
2025-03-23,CABLE-USB,13,556.98,north
2025-04-24,DOCK-HDMI,2,80.55,south
2025-05-25,KEYCAP-SET,9,696.15,eu
2025-06-26,INVOICE-PAD,2,148.25,apac
2025-07-27,WIDGET-1,12,133.78,west
2025-08-28,WIDGET-PRO,9,194.70,east
2025-09-01,CABLE-USB,6,323.58,north
2025-10-02,DOCK-HDMI,3,99.17,south
2025-11-03,KEYCAP-SET,4,110.81,eu
2025-12-04,INVOICE-PAD,7,617.08,apac
2025-01-05,WIDGET-1,8,254.30,west
2025-02-06,WIDGET-PRO,1,34.49,east
2025-03-07,CABLE-USB,13,540.84,north
2025-04-08,DOCK-HDMI,3,180.78,south
2025-05-09,KEYCAP-SET,9,775.20,eu
2025-06-10,INVOICE-PAD,8,257.86,apac
2025-07-11,WIDGET-1,5,418.74,west
2025-08-12,WIDGET-PRO,1,43.79,east
2025-09-13,CABLE-USB,7,536.76,north
2025-10-14,DOCK-HDMI,6,426.83,south
2025-11-15,KEYCAP-SET,2,42.25,eu
2025-12-16,INVOICE-PAD,7,427.75,apac
2025-01-17,WIDGET-1,7,514.07,west
2025-02-18,WIDGET-PRO,1,79.93,east
2025-03-19,CABLE-USB,7,607.89,north
2025-04-20,DOCK-HDMI,8,622.37,south
2025-05-21,KEYCAP-SET,7,272.01,eu
2025-06-22,INVOICE-PAD,6,61.45,apac
2025-07-23,WIDGET-1,1,44.97,west
2025-08-24,WIDGET-PRO,12,450.77,east
2025-09-25,CABLE-USB,2,23.47,north
2025-10-26,DOCK-HDMI,9,467.02,south
2025-11-27,KEYCAP-SET,10,777.98,eu
2025-12-28,INVOICE-PAD,12,506.74,apac
2025-01-01,WIDGET-1,11,267.54,west
2025-02-02,WIDGET-PRO,12,1033.50,east
2025-03-03,CABLE-USB,1,19.39,north
2025-04-04,DOCK-HDMI,8,242.92,south
2025-05-05,KEYCAP-SET,13,789.09,eu
2025-06-06,INVOICE-PAD,12,631.81,apac
2025-07-07,WIDGET-1,5,30.00,west
2025-08-08,WIDGET-PRO,12,296.82,east
2025-09-09,CABLE-USB,12,412.68,north
2025-10-10,DOCK-HDMI,5,191.43,south
2025-11-11,KEYCAP-SET,9,496.10,eu
2025-12-12,INVOICE-PAD,7,157.88,apac
2025-01-13,WIDGET-1,5,85.79,west
2025-02-14,WIDGET-PRO,6,369.43,east
2025-03-15,CABLE-USB,12,867.03,north
2025-04-16,DOCK-HDMI,9,94.02,south
2025-05-17,KEYCAP-SET,13,739.01,eu
2025-06-18,INVOICE-PAD,8,228.12,apac
2025-07-19,WIDGET-1,12,509.49,west
2025-08-20,WIDGET-PRO,8,570.73,east
2025-09-21,CABLE-USB,9,710.25,north
2025-10-22,DOCK-HDMI,13,110.11,south
2025-11-23,KEYCAP-SET,3,86.68,eu
2025-12-24,INVOICE-PAD,12,293.53,apac
2025-01-25,WIDGET-1,7,156.98,west
2025-02-26,WIDGET-PRO,2,44.70,east
2025-03-27,CABLE-USB,8,511.43,north
2025-04-28,DOCK-HDMI,11,125.78,south
2025-05-01,KEYCAP-SET,6,343.87,eu
2025-06-02,INVOICE-PAD,3,173.04,apac
2025-07-03,WIDGET-1,9,778.17,west
2025-08-04,WIDGET-PRO,7,320.56,east
2025-09-05,CABLE-USB,11,818.41,north
2025-10-06,DOCK-HDMI,2,40.61,south
2025-11-07,KEYCAP-SET,4,78.42,eu
2025-12-08,INVOICE-PAD,13,1024.73,apac
2025-01-09,WIDGET-1,10,567.23,west
2025-02-10,WIDGET-PRO,5,440.40,east
2025-03-11,CABLE-USB,6,393.73,north
2025-04-12,DOCK-HDMI,8,378.43,south
2025-05-13,KEYCAP-SET,12,287.23,eu
2025-06-14,INVOICE-PAD,13,476.57,apac
2025-07-15,WIDGET-1,6,464.91,west
2025-08-16,WIDGET-PRO,1,63.51,east
2025-09-17,CABLE-USB,11,105.61,north
2025-10-18,DOCK-HDMI,9,639.70,south
2025-11-19,KEYCAP-SET,6,427.66,eu
2025-12-20,INVOICE-PAD,9,472.48,apac
2025-01-21,WIDGET-1,2,169.84,west
2025-02-22,WIDGET-PRO,5,275.85,east
2025-03-23,CABLE-USB,6,513.14,north
2025-04-24,DOCK-HDMI,7,545.59,south
2025-05-25,KEYCAP-SET,7,596.10,eu
2025-06-26,INVOICE-PAD,2,110.05,apac
2025-07-27,WIDGET-1,7,60.05,west
2025-08-28,WIDGET-PRO,10,264.57,east
2025-09-01,CABLE-USB,3,256.16,north
2025-10-02,DOCK-HDMI,9,624.52,south
2025-11-03,KEYCAP-SET,11,570.87,eu
2025-12-04,INVOICE-PAD,4,26.61,apac
2025-01-05,WIDGET-1,10,823.02,west
2025-02-06,WIDGET-PRO,9,572.56,east
2025-03-07,CABLE-USB,4,23.34,north
2025-04-08,DOCK-HDMI,9,778.34,south
2025-05-09,KEYCAP-SET,7,62.69,eu
2025-06-10,INVOICE-PAD,8,512.80,apac
2025-07-11,WIDGET-1,6,255.51,west
2025-08-12,WIDGET-PRO,12,815.36,east
2025-09-13,CABLE-USB,11,726.80,north
2025-10-14,DOCK-HDMI,10,642.62,south
2025-11-15,KEYCAP-SET,8,274.95,eu
2025-12-16,INVOICE-PAD,11,656.43,apac
2025-01-17,WIDGET-1,4,350.30,west
2025-02-18,WIDGET-PRO,10,87.13,east
2025-03-19,CABLE-USB,5,182.22,north
2025-04-20,DOCK-HDMI,9,713.76,south
2025-05-21,KEYCAP-SET,4,91.31,eu
2025-06-22,INVOICE-PAD,13,646.62,apac
2025-07-23,WIDGET-1,5,132.91,west
2025-08-24,WIDGET-PRO,2,66.60,east
2025-09-25,CABLE-USB,8,459.36,north
2025-10-26,DOCK-HDMI,3,137.26,south
2025-11-27,KEYCAP-SET,5,216.51,eu
2025-12-28,INVOICE-PAD,11,627.32,apac
2025-01-01,WIDGET-1,8,582.35,west
2025-02-02,WIDGET-PRO,13,417.58,east
2025-03-03,CABLE-USB,5,244.35,north
2025-04-04,DOCK-HDMI,1,67.01,south
2025-05-05,KEYCAP-SET,11,859.16,eu
2025-06-06,INVOICE-PAD,9,572.59,apac
2025-07-07,WIDGET-1,3,24.96,west
2025-08-08,WIDGET-PRO,9,762.16,east
2025-09-09,CABLE-USB,6,188.45,north
2025-10-10,DOCK-HDMI,13,380.49,south
2025-11-11,KEYCAP-SET,6,159.93,eu
2025-12-12,INVOICE-PAD,11,756.44,apac
2025-01-13,WIDGET-1,4,26.50,west
2025-02-14,WIDGET-PRO,8,556.51,east
2025-03-15,CABLE-USB,8,384.16,north
2025-04-16,DOCK-HDMI,11,227.20,south
2025-05-17,KEYCAP-SET,3,132.23,eu
2025-06-18,INVOICE-PAD,9,404.97,apac
2025-07-19,WIDGET-1,11,568.91,west
2025-08-20,WIDGET-PRO,6,164.29,east
2025-09-21,CABLE-USB,5,151.66,north
2025-10-22,DOCK-HDMI,11,527.45,south
2025-11-23,KEYCAP-SET,6,380.24,eu
2025-12-24,INVOICE-PAD,7,394.51,apac
2025-01-25,WIDGET-1,5,128.80,west
2025-02-26,WIDGET-PRO,5,55.87,east
2025-03-27,CABLE-USB,1,6.89,north
2025-04-28,DOCK-HDMI,3,186.40,south
2025-05-01,KEYCAP-SET,12,848.31,eu
2025-06-02,INVOICE-PAD,11,794.11,apac
2025-07-03,WIDGET-1,13,569.18,west
2025-08-04,WIDGET-PRO,10,790.90,east
2025-09-05,CABLE-USB,10,525.97,north
2025-10-06,DOCK-HDMI,13,884.63,south
2025-11-07,KEYCAP-SET,1,3.66,eu
2025-12-08,INVOICE-PAD,4,150.88,apac
2025-01-09,WIDGET-1,2,57.07,west
2025-02-10,WIDGET-PRO,11,373.02,east
2025-03-11,CABLE-USB,5,75.11,north
2025-04-12,DOCK-HDMI,5,170.92,south
2025-05-13,KEYCAP-SET,6,174.47,eu
2025-06-14,INVOICE-PAD,12,393.22,apac
2025-07-15,WIDGET-1,7,581.84,west
2025-08-16,WIDGET-PRO,1,49.75,east
2025-09-17,CABLE-USB,4,286.19,north
2025-10-18,DOCK-HDMI,6,263.43,south
2025-11-19,KEYCAP-SET,3,99.97,eu
2025-12-20,INVOICE-PAD,4,50.70,apac
2025-01-21,WIDGET-1,3,165.49,west
2025-02-22,WIDGET-PRO,7,102.72,east
2025-03-23,CABLE-USB,9,190.82,north
2025-04-24,DOCK-HDMI,5,437.34,south
2025-05-25,KEYCAP-SET,1,43.75,eu
2025-06-26,INVOICE-PAD,11,704.87,apac
2025-07-27,WIDGET-1,2,89.83,west
2025-08-28,WIDGET-PRO,3,14.49,east
2025-09-01,CABLE-USB,10,264.37,north
2025-10-02,DOCK-HDMI,9,57.86,south
2025-11-03,KEYCAP-SET,11,944.69,eu
2025-12-04,INVOICE-PAD,9,789.50,apac
2025-01-05,WIDGET-1,3,221.90,west
2025-02-06,WIDGET-PRO,7,421.63,east
2025-03-07,CABLE-USB,13,882.34,north
2025-04-08,DOCK-HDMI,4,193.91,south
2025-05-09,KEYCAP-SET,5,65.83,eu
2025-06-10,INVOICE-PAD,2,81.40,apac
2025-07-11,WIDGET-1,5,314.22,west
2025-08-12,WIDGET-PRO,13,426.93,east
2025-09-13,CABLE-USB,2,131.82,north
2025-10-14,DOCK-HDMI,2,141.04,south
2025-11-15,KEYCAP-SET,1,68.16,eu
2025-12-16,INVOICE-PAD,3,14.51,apac
2025-01-17,WIDGET-1,12,238.72,west
2025-02-18,WIDGET-PRO,1,43.28,east
2025-03-19,CABLE-USB,10,399.21,north
2025-04-20,DOCK-HDMI,9,566.83,south
2025-05-21,KEYCAP-SET,10,372.95,eu
2025-06-22,INVOICE-PAD,1,59.45,apac
2025-07-23,WIDGET-1,12,67.59,west
2025-08-24,WIDGET-PRO,6,364.14,east
2025-09-25,CABLE-USB,3,189.44,north
2025-10-26,DOCK-HDMI,7,346.94,south
2025-11-27,KEYCAP-SET,12,997.06,eu
2025-12-28,INVOICE-PAD,10,166.75,apac
2025-01-01,WIDGET-1,11,963.21,west
2025-02-02,WIDGET-PRO,8,407.14,east
2025-03-03,CABLE-USB,3,186.53,north
2025-04-04,DOCK-HDMI,4,219.26,south
2025-05-05,KEYCAP-SET,2,28.76,eu
2025-06-06,INVOICE-PAD,6,176.25,apac
2025-07-07,WIDGET-1,4,189.16,west
2025-08-08,WIDGET-PRO,9,731.15,east
2025-09-09,CABLE-USB,10,469.34,north
2025-10-10,DOCK-HDMI,5,190.21,south
2025-11-11,KEYCAP-SET,11,738.07,eu
2025-12-12,INVOICE-PAD,5,359.81,apac
2025-01-13,WIDGET-1,5,56.51,west
2025-02-14,WIDGET-PRO,9,505.95,east
2025-03-15,CABLE-USB,3,20.80,north
2025-04-16,DOCK-HDMI,3,230.17,south
2025-05-17,KEYCAP-SET,10,407.58,eu
2025-06-18,INVOICE-PAD,13,382.75,apac
2025-07-19,WIDGET-1,4,111.48,west
2025-08-20,WIDGET-PRO,11,79.10,east
2025-09-21,CABLE-USB,9,719.16,north
2025-10-22,DOCK-HDMI,2,116.89,south
2025-11-23,KEYCAP-SET,13,518.10,eu
2025-12-24,INVOICE-PAD,2,144.94,apac
2025-01-25,WIDGET-1,11,342.06,west
2025-02-26,WIDGET-PRO,12,743.58,east
2025-03-27,CABLE-USB,9,35.80,north
2025-04-28,DOCK-HDMI,4,127.02,south
2025-05-01,KEYCAP-SET,10,376.47,eu
2025-06-02,INVOICE-PAD,10,128.27,apac
2025-07-03,WIDGET-1,3,140.03,west
2025-08-04,WIDGET-PRO,9,281.16,east
2025-09-05,CABLE-USB,9,333.10,north
2025-10-06,DOCK-HDMI,8,568.63,south
2025-11-07,KEYCAP-SET,5,283.23,eu
2025-12-08,INVOICE-PAD,8,489.63,apac
2025-01-09,WIDGET-1,3,17.88,west
2025-02-10,WIDGET-PRO,3,235.83,east
2025-03-11,CABLE-USB,13,507.69,north
2025-04-12,DOCK-HDMI,6,306.43,south
2025-05-13,KEYCAP-SET,4,208.32,eu
2025-06-14,INVOICE-PAD,5,114.26,apac
2025-07-15,WIDGET-1,10,635.49,west
2025-08-16,WIDGET-PRO,5,146.41,east
2025-09-17,CABLE-USB,9,155.92,north
2025-10-18,DOCK-HDMI,8,350.03,south
2025-11-19,KEYCAP-SET,4,81.88,eu
2025-12-20,INVOICE-PAD,3,16.56,apac
2025-01-21,WIDGET-1,8,219.29,west
2025-02-22,WIDGET-PRO,1,21.24,east
2025-03-23,CABLE-USB,8,97.10,north
2025-04-24,DOCK-HDMI,9,80.84,south
2025-05-25,KEYCAP-SET,3,14.30,eu
2025-06-26,INVOICE-PAD,12,1034.34,apac
2025-07-27,WIDGET-1,4,316.75,west
2025-08-28,WIDGET-PRO,1,4.08,east
2025-09-01,CABLE-USB,2,8.69,north
2025-10-02,DOCK-HDMI,13,106.24,south
2025-11-03,KEYCAP-SET,4,132.64,eu
2025-12-04,INVOICE-PAD,1,41.96,apac
2025-01-05,WIDGET-1,3,89.54,west
2025-02-06,WIDGET-PRO,4,343.78,east
2025-03-07,CABLE-USB,7,615.51,north
2025-04-08,DOCK-HDMI,13,56.48,south
2025-05-09,KEYCAP-SET,13,320.99,eu
2025-06-10,INVOICE-PAD,6,99.66,apac
2025-07-11,WIDGET-1,11,366.95,west
2025-08-12,WIDGET-PRO,1,48.44,east
2025-09-13,CABLE-USB,10,802.40,north
2025-10-14,DOCK-HDMI,7,575.66,south
2025-11-15,KEYCAP-SET,12,792.65,eu
2025-12-16,INVOICE-PAD,8,178.09,apac
2025-01-17,WIDGET-1,8,383.92,west
2025-02-18,WIDGET-PRO,7,509.47,east
2025-03-19,CABLE-USB,11,639.65,north
2025-04-20,DOCK-HDMI,8,107.01,south
2025-05-21,KEYCAP-SET,13,59.02,eu
2025-06-22,INVOICE-PAD,12,698.12,apac
2025-07-23,WIDGET-1,6,514.06,west
2025-08-24,WIDGET-PRO,6,243.50,east
2025-09-25,CABLE-USB,11,872.66,north
2025-10-26,DOCK-HDMI,1,87.40,south
2025-11-27,KEYCAP-SET,8,314.41,eu
2025-12-28,INVOICE-PAD,7,286.61,apac
2025-01-01,WIDGET-1,6,234.90,west
2025-02-02,WIDGET-PRO,8,679.59,east
2025-03-03,CABLE-USB,10,73.78,north
2025-04-04,DOCK-HDMI,7,480.16,south
2025-05-05,KEYCAP-SET,1,53.22,eu
2025-06-06,INVOICE-PAD,6,411.00,apac
2025-07-07,WIDGET-1,7,113.15,west
2025-08-08,WIDGET-PRO,6,111.81,east
2025-09-09,CABLE-USB,5,266.89,north
2025-10-10,DOCK-HDMI,1,29.31,south
2025-11-11,KEYCAP-SET,8,626.62,eu
2025-12-12,INVOICE-PAD,9,604.85,apac
2025-01-13,WIDGET-1,5,341.76,west
2025-02-14,WIDGET-PRO,6,383.41,east
2025-03-15,CABLE-USB,3,255.85,north
2025-04-16,DOCK-HDMI,5,339.51,south
2025-05-17,KEYCAP-SET,3,166.64,eu
2025-06-18,INVOICE-PAD,5,20.56,apac
2025-07-19,WIDGET-1,3,63.81,west
2025-08-20,WIDGET-PRO,3,191.00,east
2025-09-21,CABLE-USB,7,345.96,north
2025-10-22,DOCK-HDMI,8,211.65,south
2025-11-23,KEYCAP-SET,10,371.08,eu
2025-12-24,INVOICE-PAD,1,51.37,apac
2025-01-25,WIDGET-1,6,284.62,west
2025-02-26,WIDGET-PRO,6,470.50,east
2025-03-27,CABLE-USB,12,980.43,north
2025-04-28,DOCK-HDMI,4,250.30,south
2025-05-01,KEYCAP-SET,12,669.61,eu
2025-06-02,INVOICE-PAD,5,187.28,apac
2025-07-03,WIDGET-1,2,48.73,west
2025-08-04,WIDGET-PRO,7,107.36,east
2025-09-05,CABLE-USB,6,413.12,north
2025-10-06,DOCK-HDMI,5,391.59,south
2025-11-07,KEYCAP-SET,1,5.09,eu
2025-12-08,INVOICE-PAD,12,374.13,apac
2025-01-09,WIDGET-1,11,281.96,west
2025-02-10,WIDGET-PRO,11,196.03,east
2025-03-11,CABLE-USB,12,1046.98,north
2025-04-12,DOCK-HDMI,6,371.34,south
2025-05-13,KEYCAP-SET,13,791.46,eu
2025-06-14,INVOICE-PAD,9,725.94,apac
2025-07-15,WIDGET-1,7,618.31,west
2025-08-16,WIDGET-PRO,10,464.89,east
2025-09-17,CABLE-USB,11,599.37,north
2025-10-18,DOCK-HDMI,5,189.61,south
2025-11-19,KEYCAP-SET,13,354.04,eu
2025-12-20,INVOICE-PAD,2,109.26,apac
2025-01-21,WIDGET-1,5,363.02,west
2025-02-22,WIDGET-PRO,3,151.90,east
2025-03-23,CABLE-USB,2,116.73,north
2025-04-24,DOCK-HDMI,3,215.63,south
2025-05-25,KEYCAP-SET,8,630.33,eu
2025-06-26,INVOICE-PAD,1,4.43,apac
2025-07-27,WIDGET-1,7,231.68,west
2025-08-28,WIDGET-PRO,4,62.64,east
2025-09-01,CABLE-USB,7,135.60,north
2025-10-02,DOCK-HDMI,5,291.68,south
2025-11-03,KEYCAP-SET,8,198.62,eu
2025-12-04,INVOICE-PAD,11,359.58,apac
2025-01-05,WIDGET-1,13,441.34,west
2025-02-06,WIDGET-PRO,10,342.69,east
2025-03-07,CABLE-USB,6,394.22,north
2025-04-08,DOCK-HDMI,6,353.80,south
2025-05-09,KEYCAP-SET,10,373.68,eu
2025-06-10,INVOICE-PAD,4,147.36,apac
2025-07-11,WIDGET-1,3,79.50,west
2025-08-12,WIDGET-PRO,4,210.20,east
2025-09-13,CABLE-USB,5,27.28,north
2025-10-14,DOCK-HDMI,5,182.20,south
2025-11-15,KEYCAP-SET,3,157.68,eu
2025-12-16,INVOICE-PAD,1,84.79,apac
2025-01-17,WIDGET-1,2,13.59,west
2025-02-18,WIDGET-PRO,9,641.38,east
2025-03-19,CABLE-USB,10,519.52,north
2025-04-20,DOCK-HDMI,11,562.03,south
2025-05-21,KEYCAP-SET,11,84.04,eu
2025-06-22,INVOICE-PAD,10,124.88,apac
2025-07-23,WIDGET-1,13,631.36,west
2025-08-24,WIDGET-PRO,7,130.63,east
2025-09-25,CABLE-USB,2,144.19,north
2025-10-26,DOCK-HDMI,9,770.38,south
2025-11-27,KEYCAP-SET,11,436.38,eu
2025-12-28,INVOICE-PAD,7,368.72,apac
2025-01-01,WIDGET-1,9,415.57,west
2025-02-02,WIDGET-PRO,13,292.87,east
2025-03-03,CABLE-USB,12,996.33,north
2025-04-04,DOCK-HDMI,8,523.27,south
2025-05-05,KEYCAP-SET,4,178.94,eu
2025-06-06,INVOICE-PAD,13,147.24,apac
2025-07-07,WIDGET-1,7,450.23,west
2025-08-08,WIDGET-PRO,6,480.01,east
2025-09-09,CABLE-USB,4,110.39,north
2025-10-10,DOCK-HDMI,11,510.88,south
2025-11-11,KEYCAP-SET,11,895.71,eu
2025-12-12,INVOICE-PAD,5,156.32,apac
2025-01-13,WIDGET-1,12,125.64,west
2025-02-14,WIDGET-PRO,11,850.48,east
2025-03-15,CABLE-USB,11,395.46,north
2025-04-16,DOCK-HDMI,10,508.83,south
2025-05-17,KEYCAP-SET,6,142.53,eu
2025-06-18,INVOICE-PAD,8,622.61,apac
2025-07-19,WIDGET-1,7,81.52,west
2025-08-20,WIDGET-PRO,13,367.58,east
2025-09-21,CABLE-USB,5,299.72,north
2025-10-22,DOCK-HDMI,5,38.33,south
2025-11-23,KEYCAP-SET,12,119.80,eu
2025-12-24,INVOICE-PAD,12,480.78,apac
2025-01-25,WIDGET-1,11,920.63,west
2025-02-26,WIDGET-PRO,13,326.75,east
2025-03-27,CABLE-USB,2,76.31,north
2025-04-28,DOCK-HDMI,1,80.63,south
2025-05-01,KEYCAP-SET,13,216.23,eu
2025-06-02,INVOICE-PAD,8,683.64,apac
2025-07-03,WIDGET-1,8,553.49,west
2025-08-04,WIDGET-PRO,10,356.62,east
2025-09-05,CABLE-USB,9,573.66,north
2025-10-06,DOCK-HDMI,1,42.60,south
2025-11-07,KEYCAP-SET,6,376.32,eu
2025-12-08,INVOICE-PAD,11,454.11,apac
2025-01-09,WIDGET-1,3,199.08,west
2025-02-10,WIDGET-PRO,3,29.08,east
2025-03-11,CABLE-USB,2,141.77,north
2025-04-12,DOCK-HDMI,2,132.29,south
2025-05-13,KEYCAP-SET,11,217.19,eu
2025-06-14,INVOICE-PAD,11,390.63,apac
2025-07-15,WIDGET-1,12,53.58,west
2025-08-16,WIDGET-PRO,10,443.38,east
2025-09-17,CABLE-USB,11,895.73,north
2025-10-18,DOCK-HDMI,2,171.36,south
2025-11-19,KEYCAP-SET,11,275.23,eu
2025-12-20,INVOICE-PAD,10,518.02,apac
2025-01-21,WIDGET-1,7,116.91,west
2025-02-22,WIDGET-PRO,6,97.81,east
2025-03-23,CABLE-USB,12,841.47,north
2025-04-24,DOCK-HDMI,1,22.39,south
2025-05-25,KEYCAP-SET,12,430.51,eu
2025-06-26,INVOICE-PAD,7,234.54,apac
2025-07-27,WIDGET-1,5,32.59,west
2025-08-28,WIDGET-PRO,2,104.18,east
2025-09-01,CABLE-USB,8,199.47,north
2025-10-02,DOCK-HDMI,13,191.32,south
2025-11-03,KEYCAP-SET,6,69.66,eu
2025-12-04,INVOICE-PAD,5,325.19,apac
2025-01-05,WIDGET-1,7,602.24,west
2025-02-06,WIDGET-PRO,11,52.32,east
2025-03-07,CABLE-USB,12,995.27,north
2025-04-08,DOCK-HDMI,11,120.10,south
2025-05-09,KEYCAP-SET,7,44.42,eu
2025-06-10,INVOICE-PAD,8,367.23,apac
2025-07-11,WIDGET-1,12,139.86,west
2025-08-12,WIDGET-PRO,2,112.43,east
2025-09-13,CABLE-USB,5,136.85,north
2025-10-14,DOCK-HDMI,5,343.20,south
2025-11-15,KEYCAP-SET,12,893.87,eu
2025-12-16,INVOICE-PAD,11,508.31,apac
2025-01-17,WIDGET-1,7,415.52,west
2025-02-18,WIDGET-PRO,6,268.82,east
2025-03-19,CABLE-USB,7,295.77,north
2025-04-20,DOCK-HDMI,10,412.87,south
2025-05-21,KEYCAP-SET,9,784.84,eu
2025-06-22,INVOICE-PAD,10,557.75,apac
2025-07-23,WIDGET-1,8,166.12,west
2025-08-24,WIDGET-PRO,2,13.96,east
2025-09-25,CABLE-USB,13,90.11,north
2025-10-26,DOCK-HDMI,1,78.33,south
2025-11-27,KEYCAP-SET,8,697.44,eu
2025-12-28,INVOICE-PAD,13,107.80,apac
2025-01-01,WIDGET-1,10,510.50,west
2025-02-02,WIDGET-PRO,1,12.17,east
2025-03-03,CABLE-USB,6,176.49,north
2025-04-04,DOCK-HDMI,7,116.06,south
2025-05-05,KEYCAP-SET,12,912.21,eu
2025-06-06,INVOICE-PAD,9,537.00,apac
2025-07-07,WIDGET-1,12,833.26,west
2025-08-08,WIDGET-PRO,5,255.43,east
2025-09-09,CABLE-USB,6,159.86,north
2025-10-10,DOCK-HDMI,6,230.99,south
2025-11-11,KEYCAP-SET,2,118.86,eu
2025-12-12,INVOICE-PAD,3,12.33,apac
2025-01-13,WIDGET-1,12,501.69,west
2025-02-14,WIDGET-PRO,9,380.12,east
2025-03-15,CABLE-USB,6,43.33,north
2025-04-16,DOCK-HDMI,10,63.74,south
2025-05-17,KEYCAP-SET,4,306.34,eu
2025-06-18,INVOICE-PAD,5,411.23,apac
2025-07-19,WIDGET-1,8,255.74,west
2025-08-20,WIDGET-PRO,3,95.30,east
2025-09-21,CABLE-USB,10,697.58,north
2025-10-22,DOCK-HDMI,12,268.05,south
2025-11-23,KEYCAP-SET,10,130.95,eu
2025-12-24,INVOICE-PAD,5,181.71,apac
2025-01-25,WIDGET-1,12,599.92,west
2025-02-26,WIDGET-PRO,10,144.78,east
2025-03-27,CABLE-USB,10,53.89,north
2025-04-28,DOCK-HDMI,8,472.92,south
2025-05-01,KEYCAP-SET,4,178.97,eu
2025-06-02,INVOICE-PAD,10,421.28,apac
2025-07-03,WIDGET-1,7,334.21,west
2025-08-04,WIDGET-PRO,10,797.52,east
2025-09-05,CABLE-USB,11,437.06,north
2025-10-06,DOCK-HDMI,1,36.77,south
2025-11-07,KEYCAP-SET,7,26.18,eu
2025-12-08,INVOICE-PAD,5,335.64,apac
2025-01-09,WIDGET-1,5,46.37,west
2025-02-10,WIDGET-PRO,2,109.60,east
2025-03-11,CABLE-USB,4,203.54,north
2025-04-12,DOCK-HDMI,9,223.88,south
2025-05-13,KEYCAP-SET,5,73.11,eu
2025-06-14,INVOICE-PAD,8,569.81,apac
2025-07-15,WIDGET-1,4,221.85,west
2025-08-16,WIDGET-PRO,11,78.18,east
2025-09-17,CABLE-USB,2,152.31,north
2025-10-18,DOCK-HDMI,8,504.92,south
2025-11-19,KEYCAP-SET,7,376.03,eu
2025-12-20,INVOICE-PAD,3,166.87,apac
2025-01-21,WIDGET-1,7,456.73,west
2025-02-22,WIDGET-PRO,11,614.44,east
2025-03-23,CABLE-USB,6,482.22,north
2025-04-24,DOCK-HDMI,8,289.05,south
2025-05-25,KEYCAP-SET,7,517.04,eu
2025-06-26,INVOICE-PAD,3,61.28,apac
2025-07-27,WIDGET-1,11,751.07,west
2025-08-28,WIDGET-PRO,3,157.63,east
2025-09-01,CABLE-USB,8,266.78,north
2025-10-02,DOCK-HDMI,1,24.40,south
2025-11-03,KEYCAP-SET,13,730.30,eu
2025-12-04,INVOICE-PAD,9,545.67,apac
2025-01-05,WIDGET-1,3,39.13,west
2025-02-06,WIDGET-PRO,5,373.11,east
2025-03-07,CABLE-USB,6,338.75,north
2025-04-08,DOCK-HDMI,12,238.13,south
2025-05-09,KEYCAP-SET,13,270.03,eu
2025-06-10,INVOICE-PAD,3,156.20,apac
2025-07-11,WIDGET-1,6,188.29,west
2025-08-12,WIDGET-PRO,10,653.56,east
2025-09-13,CABLE-USB,4,157.26,north
2025-10-14,DOCK-HDMI,6,215.05,south
2025-11-15,KEYCAP-SET,10,241.66,eu
2025-12-16,INVOICE-PAD,10,469.79,apac
2025-01-17,WIDGET-1,5,175.45,west
2025-02-18,WIDGET-PRO,12,725.33,east
2025-03-19,CABLE-USB,9,455.70,north
2025-04-20,DOCK-HDMI,7,226.00,south
2025-05-21,KEYCAP-SET,6,44.27,eu
2025-06-22,INVOICE-PAD,12,511.46,apac
2025-07-23,WIDGET-1,2,143.17,west
2025-08-24,WIDGET-PRO,4,286.74,east
2025-09-25,CABLE-USB,8,509.22,north
2025-10-26,DOCK-HDMI,7,514.95,south
2025-11-27,KEYCAP-SET,4,251.33,eu
2025-12-28,INVOICE-PAD,7,418.73,apac
2025-01-01,WIDGET-1,2,45.50,west
2025-02-02,WIDGET-PRO,13,250.36,east
2025-03-03,CABLE-USB,5,187.94,north
2025-04-04,DOCK-HDMI,6,85.40,south
2025-05-05,KEYCAP-SET,9,472.33,eu
2025-06-06,INVOICE-PAD,7,426.67,apac
2025-07-07,WIDGET-1,1,72.37,west
2025-08-08,WIDGET-PRO,11,336.96,east
2025-09-09,CABLE-USB,9,503.36,north
2025-10-10,DOCK-HDMI,9,610.25,south
2025-11-11,KEYCAP-SET,7,485.79,eu
2025-12-12,INVOICE-PAD,3,124.87,apac
2025-01-13,WIDGET-1,13,105.80,west
2025-02-14,WIDGET-PRO,8,54.46,east
